team1_id,team1_score,team2_id,team2_score,WLoc,num_ot,team1_position,team2_position,team1_seed,team2_seed,strongseed,weakseed,team1_region,team2_region,slot,team1_teamname,team2_teamname,season,host,host_lat,host_long,team1_lat,team1_long,team2_lat,team2_long,team1_coach_id,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_coach_id,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_ap_final,team1_ap_preseason,team1_coaches_before_final,team1_coaches_preseason,team2_ap_final,team2_ap_preseason,team2_coaches_before_final,team2_coaches_preseason,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,game_id
1314,75,1246,73,N,0,Z01,Z02,1,2,1,2,Z,Z,R4Z1,North Carolina,Kentucky,2017,memphis,35.1174,-89.9711,35.912165,-79.050969,38.028081,-84.510698,roy-williams-1,12.0,26.0,8.0,17.0,4.0,8.0,392.0,115,810.0,216,27.0,7,27.0,7,john-calipari-1,6.0,17.0,5.0,12.0,4.0,6.0,246.0,52,691.0,192,29.0,5,29.0,5,6,6,6,6,8,4,5,2,51.14904793,36.65644172,70.65368567,8.952702703,46.70608108,34.24124514,71.98697068,10.1116218,29.97701149,39.43734015,59.03732809,47.24602203,0.093759647,0.087062529,53.42178771,35.24096386,69.56521739,13.03703704,47.92592593,30.94512195,67.05035971,7.053072626,31.67938931,32.70189432,51.85185185,43.17647059,0.080559486,0.063239196,72.1311,70.5369,116.337,122.118,98.192,94.0911,74.9612,72.7197,114.198,119.203,95.3327,92.3723,2017-1314-1246
1376,77,1196,70,N,0,W07,W04,7,4,4,7,W,W,R4W1,South Carolina,Florida,2017,new_york,40.7127,-74.0059,34.006153,-81.037739,29.638248,-82.361195,frank-martin-1,0.0,4.0,0.0,1.0,0.0,0.0,92.0,73,209.0,127,22.0,10,22.0,10,michael-white-1,0.0,0.0,0.0,0.0,0.0,0.0,45.0,23,146.0,63,24.0,8,24.0,8,,,,,13,,20,,44.9752883,33.38735818,69.22024624,10.62441752,45.29356943,29.58257713,71.14624506,9.225700165,33.6974331,33.92857143,51.19680851,44.83821263,0.111547436,0.086506175,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,69.4781,68.0273,101.288,105.558,91.2976,88.5558,70.5465,68.6621,109.945,115.869,93.6834,89.4916,2017-1376-1196
1211,77,1376,73,N,0,X01,W07,1,7,1,7,X,W,R5WX,Gonzaga,South Carolina,2017,glendale,33.5386,-112.1864,47.668144,-117.403062,34.006153,-81.037739,mark-few-1,17.0,17.0,6.0,6.0,0.0,0.0,498.0,112,498.0,112,32.0,1,32.0,1,frank-martin-1,0.0,4.0,0.0,1.0,0.0,0.0,92.0,73,209.0,127,22.0,10,22.0,10,4,13,2,14,,,,,58.35889571,38.1933439,73.78378378,10.69868996,39.95633188,30.0,65.77437859,6.671779141,32.60981912,31.7775571,52.79441118,42.91497976,0.100877873,0.073521161,44.9752883,33.38735818,69.22024624,10.62441752,45.29356943,29.58257713,71.14624506,9.225700165,33.6974331,33.92857143,51.19680851,44.83821263,0.111547436,0.086506175,70.8928,69.8943,119.293,120.723,86.2747,87.6821,69.4781,68.0273,101.288,105.558,91.2976,88.5558,2017-1211-1376
1314,77,1332,76,N,0,Z01,Y03,1,3,1,3,Z,Y,R5YZ,North Carolina,Oregon,2017,glendale,33.5386,-112.1864,35.912165,-79.050969,44.044515,-123.07398,roy-williams-1,12.0,26.0,8.0,17.0,4.0,8.0,392.0,115,810.0,216,27.0,7,27.0,7,dana-altman-1,4.0,12.0,2.0,2.0,0.0,0.0,183.0,69,593.0,312,29.0,5,29.0,5,6,6,6,6,5,5,9,5,51.14904793,36.65644172,70.65368567,8.952702703,46.70608108,34.24124514,71.98697068,10.1116218,29.97701149,39.43734015,59.03732809,47.24602203,0.093759647,0.087062529,54.80274443,37.86666667,70.60606061,17.73399015,45.81280788,31.11111111,71.51162791,9.862778731,39.1440501,37.15170279,58.39653304,48.59335038,0.094765937,0.068442066,72.1311,70.5369,116.337,122.118,98.192,94.0911,68.7979,66.6161,113.722,117.752,95.081,93.9502,2017-1314-1332
1314,71,1211,65,N,0,Z01,X01,1,1,1,1,Z,X,R6CH,North Carolina,Gonzaga,2017,glendale,33.5386,-112.1864,35.912165,-79.050969,47.668144,-117.403062,roy-williams-1,12.0,26.0,8.0,17.0,4.0,8.0,392.0,115,810.0,216,27.0,7,27.0,7,mark-few-1,17.0,17.0,6.0,6.0,0.0,0.0,498.0,112,498.0,112,32.0,1,32.0,1,6,6,6,6,4,13,2,14,51.14904793,36.65644172,70.65368567,8.952702703,46.70608108,34.24124514,71.98697068,10.1116218,29.97701149,39.43734015,59.03732809,47.24602203,0.093759647,0.087062529,58.35889571,38.1933439,73.78378378,10.69868996,39.95633188,30.0,65.77437859,6.671779141,32.60981912,31.7775571,52.79441118,42.91497976,0.100877873,0.073521161,72.1311,70.5369,116.337,122.118,98.192,94.0911,70.8928,69.8943,119.293,120.723,86.2747,87.6821,2017-1314-1211
1382,65,1417,58,N,0,W11a,W11b,11,11,11,11,W,W,W11,St Bonaventure,UCLA,2018,dayton,39.7594,-84.1917,42.07863,-78.47586,34.068892,-118.443901,mark-schmidt-1,1.0,1.0,0.0,0.0,0.0,0.0,191.0,151,273.0,241,25.0,7,25.0,7,steve-alford-1,4.0,11.0,3.0,4.0,0.0,0.0,116.0,56,501.0,262,20.0,11,20.0,11,,,,,,18,,21,48.53420195,39.80738363,75.37212449,11.11111111,49.56521739,32.07301173,71.65021157,10.01628664,33.65748244,42.56381798,53.90995261,56.78524374,0.09873688,0.075164561,51.31244708,38.31417625,72.19858156,10.12145749,47.36842105,34.9382716,70.03311258,6.858594412,39.86761711,39.60880196,53.200883,51.15207373,0.078142097,0.081131139,69.2,69.2,112.3,111.1,101.1,101.1,71.5,70.5,116.4,111.9,102.1,104.1,2018-1382-1417
1347,71,1254,61,N,0,W16b,W16a,16,16,16,16,W,W,W16,Radford,Long Island,2018,dayton,39.7594,-84.1917,37.136914,-80.549731,40.690134,-73.980872,mike-jones-7,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115,115.0,115,22.0,12,22.0,12,derek-kellogg-1,1.0,2.0,0.0,0.0,0.0,0.0,17.0,16,172.0,153,17.0,16,17.0,16,,,,,,,,,47.30368969,35.10028653,73.33333333,8.950914341,48.41193455,34.15384615,76.08286252,9.933774834,39.77207977,38.48431024,51.00671141,49.79310345,0.097966706,0.083417195,52.3364486,34.84646195,69.63562753,7.630227439,50.40352164,32.7247191,69.36936937,7.561597281,38.88888889,34.31325301,46.40820981,47.06521739,0.076645509,0.090808266,63.3,62.7,103.6,104.0,103.6,100.5,72.5,71.4,103.3,105.5,111.1,105.5,2018-1347-1254
1393,60,1113,56,N,0,X11b,X11a,11,11,11,11,X,X,X11,Syracuse,Arizona St,2018,dayton,39.7594,-84.1917,43.037587,-76.135062,33.421922,-111.940011,jim-boeheim-1,32.0,32.0,17.0,17.0,5.0,5.0,1024.0,370,1024.0,370,20.0,13,20.0,13,bobby-hurley-1,1.0,2.0,0.0,0.0,0.0,0.0,49.0,46,91.0,66,19.0,11,19.0,11,,,,,,,,,46.65551839,32.16666667,74.06380028,17.9337232,44.83430799,32.8320802,74.25569177,8.779264214,33.40757238,43.75,48.2023968,73.96121884,0.110451279,0.096124962,53.29719964,36.39947438,73.81864623,9.87544484,50.35587189,34.18230563,72.39669421,9.846431798,40.73875803,39.89304813,50.6343714,57.12545676,0.089921319,0.07361206,64.5,63.4,107.7,103.0,94.1,98.3,72.6,71.6,117.7,114.1,102.9,103.3,2018-1393-1113
1411,64,1300,46,N,0,Z16b,Z16a,16,16,16,16,Z,Z,Z16,TX Southern,NC Central,2018,dayton,39.7594,-84.1917,29.722468,-95.361961,35.974237,-78.898602,mike-davis-6,3.0,8.0,0.0,1.0,0.0,1.0,114.0,88,351.0,240,15.0,19,15.0,19,levelle-moton-1,3.0,3.0,0.0,0.0,0.0,0.0,170.0,118,170.0,118,18.0,15,18.0,15,,,,,,,,,48.68735084,36.33879781,71.86046512,9.171800137,49.48665298,37.0523416,66.7638484,10.58074781,36.80241327,33.19615912,47.49430524,54.43548387,0.076468753,0.072444082,51.86412593,33.21364452,68.18181818,9.558160505,48.15148783,33.08931186,72.4025974,7.53935377,31.57596372,38.11383929,56.72009864,54.21052632,0.06870654,0.073444922,72.5,71.6,105.3,106.4,112.9,109.3,67.8,64.9,98.2,103.5,110.9,103.5,2018-1411-1300
1348,83,1328,78,N,1,X07,X10,7,10,7,10,X,X,R1X7,Rhode Island,Oklahoma,2018,pittsburgh,40.4417,-80.0,41.481616,-71.531052,35.208152,-97.445692,dan-hurley-1,1.0,1.0,0.0,0.0,0.0,0.0,112.0,81,150.0,104,25.0,7,25.0,7,lon-kruger-1,4.0,17.0,2.0,5.0,1.0,2.0,140.0,90,619.0,394,18.0,13,18.0,13,24,,,,,,,,51.08777194,34.99197432,70.68676717,9.536082474,50.25773196,33.07086614,73.38235294,7.426856714,31.85071575,30.38277512,54.39377086,48.47277556,0.107923981,0.080043619,53.39558574,36.3190184,74.84848485,11.07738998,49.46889226,36.06138107,70.6864564,11.54499151,40.89312594,37.23809524,50.48648649,48.71520343,0.085079319,0.087998707,69.2,68.7,111.7,109.9,97.3,98.0,76.8,75.8,115.1,109.9,100.7,105.9,2018-1348-1328
1242,76,1335,60,N,0,X01,X16,1,16,1,16,X,X,R1X1,Kansas,Penn,2018,wichita,37.6889,-97.3361,38.957351,-95.24587,39.951002,-75.193618,bill-self-1,14.0,19.0,9.0,12.0,2.0,2.0,443.0,95,650.0,200,27.0,7,27.0,7,steve-donahue-1,0.0,3.0,0.0,1.0,0.0,0.0,48.0,40,248.0,254,24.0,8,24.0,8,9,3,4,4,,,,,56.53621982,40.25670945,70.0,10.97372488,48.14528594,32.67080745,71.97696737,10.07493755,41.64237123,38.351596,56.4453125,48.64559819,0.094340117,0.080084277,53.65853659,34.73132372,66.34146341,7.044534413,48.09716599,29.63576159,73.7649063,8.536585366,41.71678513,32.84393692,55.55555556,39.58602846,0.081130447,0.073510461,70.1,68.4,120.9,116.0,97.7,101.4,70.1,68.9,103.6,105.4,99.9,96.8,2018-1242-1335
1211,68,1422,64,N,0,Z04,Z13,4,13,4,13,Z,Z,R1Z4,Gonzaga,UNC Greensboro,2018,boise,43.6167,-116.2,47.668144,-117.403062,36.067503,-79.809844,mark-few-1,18.0,18.0,7.0,7.0,1.0,1.0,533.0,117,533.0,117,30.0,4,30.0,4,wes-miller-1,0.0,0.0,0.0,0.0,0.0,0.0,112.0,109,112.0,109,27.0,7,27.0,7,6,19,8,18,,,,,58.77680699,37.40920097,72.24806202,9.85915493,43.27073552,35.54301834,71.79487179,7.069102462,39.61630695,35.68193256,51.00095329,46.33540373,0.091397569,0.071782566,50.86119554,35.51847437,70.12448133,12.72727273,46.95187166,32.45749614,73.38709677,7.396149949,45.94742607,40.89759798,54.0,48.69029276,0.109191908,0.1020396,69.4,69.0,119.8,120.0,95.1,95.1,66.1,65.0,105.7,106.8,96.6,94.0,2018-1211-1422
1181,89,1233,67,N,0,X02,X15,2,15,2,15,X,X,R1X2,Duke,Iona,2018,pittsburgh,40.4417,-80.0,36.00159,-78.94226,40.927107,-73.785635,mike-krzyzewski-1,33.0,33.0,23.0,23.0,12.0,12.0,1024.0,278,1097.0,337,26.0,7,26.0,7,tim-cluess-1,4.0,4.0,0.0,0.0,0.0,0.0,182.0,91,182.0,91,20.0,13,20.0,13,4,1,9,1,,,,,55.64821835,37.79310345,70.82748948,13.18926975,44.78390462,32.09242619,73.875803,6.747536012,35.46966732,36.72795851,57.34126984,55.69917744,0.105386168,0.081589291,51.21338912,38.80778589,73.85620915,7.651515152,51.43939394,35.52447552,66.16161616,7.782426778,40.75359445,35.13513514,56.49838883,51.55412647,0.093045474,0.069368724,71.0,70.0,122.6,118.7,93.5,97.3,71.6,70.7,110.3,109.5,107.4,104.2,2018-1181-1233
1397,73,1460,47,N,0,Y03,Y14,3,14,3,14,Y,Y,R1Y3,Tennessee,Wright St,2018,dallas,32.7767,-96.797,35.955093,-83.929696,39.780634,-84.064881,rick-barnes-1,0.0,22.0,0.0,6.0,0.0,1.0,56.0,43,660.0,357,25.0,8,25.0,8,scott-nagy-1,0.0,3.0,0.0,0.0,0.0,0.0,45.0,21,235.0,184,25.0,9,25.0,9,12,,13,,,,,,46.97217676,38.37037037,75.61327561,12.81385281,46.14718615,31.91489362,71.22302158,8.919803601,35.58249868,36.29343629,62.66506603,48.04845222,0.092933896,0.08310435,47.95321637,34.00621118,71.94570136,6.74676525,45.56377079,34.92286115,71.37546468,7.769423559,34.98098859,39.72144847,53.34174023,51.07816712,0.093851295,0.084065852,67.3,66.2,114.8,109.7,92.7,97.9,69.7,68.2,101.1,101.4,98.3,94.1,2018-1397-1460
1326,81,1355,73,N,0,Z05,Z12,5,12,5,12,Z,Z,R1Z5,Ohio St,S Dakota St,2018,boise,43.6167,-116.2,39.998389,-83.009001,44.31942,-96.783415,chris-holtmann-1,0.0,3.0,0.0,1.0,0.0,0.0,24.0,8,138.0,93,24.0,8,24.0,8,tj-otzelberger-1,1.0,1.0,0.0,0.0,0.0,0.0,46.0,23,46.0,23,28.0,6,28.0,6,16,,17,,,,,,55.12195122,35.29411765,72.63339071,11.62579473,45.9582198,34.62603878,70.32136106,6.829268293,33.2247557,39.60504663,52.79642058,50.52910053,0.088405382,0.07603779,51.15830116,39.17396746,76.40791476,5.620805369,49.83221477,33.79501385,71.37014315,8.204633205,43.54223433,37.72204807,45.55160142,42.95942721,0.066676562,0.06713325,67.5,66.4,116.2,111.3,95.0,97.9,72.1,70.3,114.6,114.1,104.0,103.4,2018-1326-1355
1104,86,1439,83,N,0,W09,W08,9,8,8,9,W,W,R1W8,Alabama,Virginia Tech,2018,pittsburgh,40.4417,-80.0,33.2144,-87.545766,37.237477,-80.434849,avery-johnson-1,0.0,0.0,0.0,0.0,0.0,0.0,56.0,45,56.0,45,19.0,15,19.0,15,buzz-williams-1,1.0,6.0,0.0,3.0,0.0,0.0,74.0,59,227.0,145,21.0,11,21.0,11,,25,,,,,,,53.22847682,32.43647235,67.22365039,14.85623003,46.80511182,31.93504736,68.07639836,10.59602649,35.64198189,37.11702662,49.53488372,48.05352798,0.091218637,0.093729242,57.28782288,38.51444292,70.95310136,6.691109074,48.57928506,34.46601942,69.81818182,11.16236162,40.14356709,43.02872063,58.60155383,54.17690418,0.081303956,0.075559655,70.3,68.8,108.5,102.8,94.6,99.7,70.0,68.7,115.0,112.2,98.4,101.4,2018-1104-1439
1138,89,1112,68,N,0,Y13,Y04,13,4,4,13,Y,Y,R1Y4,Buffalo,Arizona,2018,boise,43.6167,-116.2,43.000416,-78.78919,32.232071,-110.950769,nate-oats-1,1.0,1.0,0.0,0.0,0.0,0.0,63.0,38,63.0,38,26.0,8,26.0,8,sean-miller-1,6.0,10.0,5.0,7.0,0.0,0.0,247.0,73,367.0,120,27.0,7,27.0,7,,,,,17,5,12,3,54.12772586,37.19298246,69.59876543,10.89108911,47.6770754,33.33333333,74.00497512,9.813084112,39.97194951,34.05323958,54.59032577,44.24882629,0.083220005,0.075912883,56.6539924,37.66025641,76.02739726,12.05287714,47.43390358,35.19313305,73.21711569,6.844106464,32.18153687,35.21410579,52.95918367,50.23364486,0.071285834,0.08858003,73.9,72.8,114.3,113.5,103.8,102.4,68.8,67.3,119.0,115.9,99.6,101.9,2018-1138-1112
1276,61,1285,47,N,0,Z03,Z14,3,14,3,14,Z,Z,R1Z3,Michigan,Montana,2018,wichita,37.6889,-97.3361,42.276138,-83.743132,46.861074,-113.98294,john-beilein-1,7.0,11.0,3.0,5.0,1.0,1.0,243.0,142,536.0,317,28.0,7,28.0,7,travis-decuire-1,0.0,0.0,0.0,0.0,0.0,0.0,83.0,48,83.0,48,26.0,7,26.0,7,7,,7,,,,,,54.33996383,36.30952381,65.70458404,8.228840125,47.02194357,34.23913043,71.45454545,9.945750452,43.16546763,30.19693654,54.74613687,45.12040558,0.09335356,0.061791166,51.89873418,34.13173653,71.54811715,9.106830123,46.14711033,35.29411765,72.27011494,8.78629933,27.1691974,32.26571767,45.73732719,43.53268428,0.109615833,0.07049981,65.4,64.4,115.9,111.2,92.7,96.5,69.9,68.0,110.1,110.0,99.3,96.8,2018-1276-1285
1246,78,1172,73,N,0,Y05,Y12,5,12,5,12,Y,Y,R1Y5,Kentucky,Davidson,2018,boise,43.6167,-116.2,38.028081,-84.510698,35.500006,-80.845236,john-calipari-1,7.0,18.0,6.0,13.0,4.0,6.0,273.0,63,718.0,203,24.0,10,24.0,10,bob-mckillop-1,8.0,8.0,1.0,1.0,0.0,0.0,554.0,339,554.0,339,21.0,11,21.0,11,,4,18,5,,,,,50.8650519,36.06237817,69.68973747,13.93786734,48.3627204,29.91944764,68.97590361,8.92733564,26.20020429,42.18446602,49.56521739,52.63157895,0.080244515,0.081925028,56.76251331,39.13043478,79.72972973,6.176470588,50.0,35.23178808,67.71653543,8.51970181,48.20739106,42.53521127,61.6,52.31958763,0.072611646,0.07213706,69.8,68.6,116.4,109.6,96.0,100.6,65.0,64.2,117.4,116.2,102.5,102.2,2018-1246-1172
1222,67,1361,65,N,0,Z06,Z11,6,11,6,11,Z,Z,R1Z6,Houston,San Diego St,2018,wichita,37.6889,-97.3361,29.719988,-95.344851,32.77525,-117.071228,kelvin-sampson-1,0.0,14.0,0.0,3.0,0.0,1.0,82.0,47,507.0,274,26.0,7,26.0,7,brian-dutcher-1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10,22.0,10,22.0,10,22.0,10,21,,21,,,,,,51.39802632,38.67028494,71.65605096,9.321266968,43.80090498,32.73542601,70.82191781,6.743421053,37.73681516,37.7113867,54.06593407,51.49359886,0.093949768,0.0740076,52.27655987,34.32835821,72.16981132,9.125117592,48.25964252,33.10249307,72.55278311,9.021922428,36.09913793,40.44817927,54.47058824,55.71808511,0.087583041,0.087583041,68.4,68.2,115.8,112.9,95.2,94.9,70.3,68.7,111.3,109.5,97.1,97.3,2018-1222-1361
1371,94,1301,83,N,0,X08,X09,8,9,8,9,X,X,R1X8,Seton Hall,NC State,2018,wichita,37.6889,-97.3361,40.742859,-74.248753,35.785111,-78.674517,kevin-willard-1,2.0,2.0,0.0,0.0,0.0,0.0,149.0,113,194.0,162,21.0,11,21.0,11,kevin-keatts-1,0.0,2.0,0.0,0.0,0.0,0.0,21.0,11,93.0,39,21.0,11,21.0,11,,23,,23,,,,,51.94508009,36.40625,69.28783383,9.218106996,49.79423868,33.37931034,73.21428571,8.23798627,32.80369042,37.37113402,55.47045952,48.40613932,0.087846771,0.083039236,52.05167173,37.22304284,69.9704142,9.486780715,53.4992224,31.57894737,69.74110032,9.802431611,33.96889112,32.10137276,55.17609392,50.56818182,0.103701943,0.085986195,71.0,69.3,116.3,110.6,99.0,102.6,72.0,71.4,116.4,111.9,101.3,103.1,2018-1371-1301
1345,70,1168,60,N,0,W02,W15,2,15,2,15,W,W,R1W2,Purdue,CS Fullerton,2018,detroit,42.3314,-83.0458,40.428206,-86.914435,33.883627,-117.885349,matt-painter-1,9.0,10.0,3.0,3.0,0.0,0.0,293.0,148,318.0,153,28.0,6,28.0,6,dedrique-taylor-1,0.0,0.0,0.0,0.0,0.0,0.0,67.0,88,67.0,88,20.0,11,20.0,11,10,21,11,20,,,,,54.86111111,42.01030928,74.2816092,12.82820705,44.8612153,33.71428571,67.90890269,7.03125,40.24896266,34.43187408,59.29018789,49.04076739,0.085105926,0.07607954,52.24153705,34.33179724,73.68421053,8.584070796,45.22123894,36.25,76.02040816,9.789569991,28.42174198,33.13609467,49.86111111,51.68067227,0.091104458,0.080818471,68.2,67.2,123.2,118.5,96.6,96.7,69.8,69.5,105.0,103.0,103.7,101.5,2018-1345-1168
1196,77,1382,62,N,0,W06,W11a,6,11,6,11,W,W,R1W6,Florida,St Bonaventure,2018,dallas,32.7767,-96.797,29.638248,-82.361195,42.07863,-78.47586,michael-white-1,1.0,1.0,1.0,1.0,0.0,0.0,68.0,36,169.0,76,20.0,12,20.0,12,mark-schmidt-1,1.0,1.0,0.0,0.0,0.0,0.0,191.0,151,273.0,241,25.0,7,25.0,7,23,7,23,8,,,,,47.36842105,37.53213368,71.875,12.38720263,46.51353568,35.71428571,73.66609294,8.369283865,40.16520392,33.56948229,49.34601665,46.63278272,0.100045835,0.063377452,48.53420195,39.80738363,75.37212449,11.11111111,49.56521739,32.07301173,71.65021157,10.01628664,33.65748244,42.56381798,53.90995261,56.78524374,0.09873688,0.075164561,68.2,66.8,115.1,109.7,96.4,100.6,69.2,69.2,112.3,111.1,101.1,101.1,2018-1196-1382
1437,87,1347,61,N,0,W01,W16b,1,16,1,16,W,W,R1W1,Villanova,Radford,2018,pittsburgh,40.4417,-80.0,40.039388,-75.345457,37.136914,-80.549731,jay-wright-1,12.0,14.0,5.0,5.0,2.0,2.0,416.0,165,538.0,250,30.0,4,30.0,4,mike-jones-7,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115,115.0,115,22.0,12,22.0,12,3,6,2,6,,,,,59.71351835,39.79487179,77.12854758,10.21953066,49.28084784,32.78236915,75.33460803,8.146821844,46.60611855,35.46653639,53.74407583,53.54330709,0.094074742,0.064236057,47.30368969,35.10028653,73.33333333,8.950914341,48.41193455,34.15384615,76.08286252,9.933774834,39.77207977,38.48431024,51.00671141,49.79310345,0.097966706,0.083417195,70.2,68.3,127.4,122.8,96.0,99.9,63.3,62.7,103.6,104.0,103.6,100.5,2018-1437-1347
1420,74,1438,54,N,0,Y16,Y01,16,1,1,16,Y,Y,R1Y1,UMBC,Virginia,2018,charlotte,35.2269,-80.8433,39.256686,-76.711607,38.036545,-78.502597,ryan-odom-1,0.0,0.0,0.0,0.0,0.0,0.0,45.0,23,53.0,34,24.0,10,24.0,10,tony-bennett-1,5.0,7.0,2.0,3.0,0.0,0.0,219.0,85,288.0,118,31.0,2,31.0,2,,,,,1,,1,,48.27245805,38.17271589,64.95412844,7.618129219,50.81967213,35.93314763,68.25688073,8.588351431,44.09492274,40.91168091,58.0604534,53.63057325,0.10696561,0.090617154,49.95708155,39.00481541,75.84650113,12.48730964,42.43654822,30.29850746,73.21016166,7.467811159,34.84340045,40.48338369,54.90909091,47.02093398,0.111773658,0.063870662,69.1,68.2,103.4,104.8,105.3,102.8,60.5,59.2,116.5,111.1,84.4,88.0,2018-1420-1438
1403,70,1372,60,N,0,W03,W14,3,14,3,14,W,W,R1W3,Texas Tech,SF Austin,2018,dallas,32.7767,-96.797,33.580309,-101.876917,31.58562,-94.58546,chris-beard-1,0.0,1.0,0.0,0.0,0.0,0.0,42.0,23,72.0,28,24.0,9,24.0,9,kyle-keller-1,0.0,0.0,0.0,0.0,0.0,0.0,46.0,21,46.0,21,28.0,6,28.0,6,13,,14,,,,,,51.46818923,36.59305994,70.09345794,12.92392301,45.00458295,32.80346821,69.61651917,9.787928222,34.08602151,38.81099271,55.15643105,47.63231198,0.107280452,0.0861761,52.04081633,37.41134752,70.11494253,9.646302251,47.05251876,35.73825503,69.39040208,9.863945578,32.4137931,38.97972531,49.57472661,59.20245399,0.129702726,0.102203915,68.4,66.6,114.0,109.2,92.1,94.2,72.7,71.1,105.0,107.2,99.4,94.0,2018-1403-1372
1401,73,1344,69,N,0,Z07,Z10,7,10,7,10,Z,Z,R1Z7,Texas A&M,Providence,2018,charlotte,35.2269,-80.8433,30.596291,-96.306732,41.844064,-71.43792,billy-kennedy-1,1.0,3.0,1.0,1.0,0.0,0.0,135.0,97,346.0,276,20.0,12,20.0,12,ed-cooley-1,4.0,4.0,0.0,0.0,0.0,0.0,144.0,93,236.0,162,21.0,13,21.0,13,,,,25,,,,,52.12027756,32.76397516,66.72025723,15.25423729,45.03631961,32.39625167,68.05555556,10.40863531,33.17877383,37.61329305,55.80608794,57.125,0.079202664,0.089822015,49.47129909,33.33333333,70.32258065,10.06289308,51.33647799,32.05479452,73.72611465,9.063444109,32.96202532,36.46353646,53.66972477,48.59075536,0.096872937,0.093546828,70.6,69.0,111.2,105.9,94.3,99.1,69.5,67.1,108.9,104.4,97.0,103.0,2018-1401-1344
1199,67,1281,54,N,0,Z09,Z08,9,8,8,9,Z,Z,R1Z8,Florida St,Missouri,2018,nashville,36.1667,-86.7833,30.439741,-84.290883,38.626527,-90.336949,leonard-hamilton-1,5.0,8.0,1.0,2.0,0.0,0.0,324.0,207,524.0,417,20.0,11,20.0,11,cuonzo-martin-1,0.0,2.0,0.0,1.0,0.0,0.0,20.0,12,206.0,133,20.0,12,20.0,12,,,,,,,,,54.56053068,35.12747875,68.45151954,13.33333333,45.5,36.37621024,72.54237288,7.628524046,36.92468619,37.5975039,52.20750552,49.19653894,0.091038905,0.079659042,50.83056478,39.20529801,74.56556082,10.96938776,45.49319728,32.43647235,72.9281768,12.07087486,45.53679131,36.2601626,56.1589404,46.67553191,0.075191548,0.094227383,72.6,71.6,115.8,110.8,100.0,101.4,67.2,65.6,113.3,108.1,97.8,100.8,2018-1199-1281
1314,84,1252,68,N,0,Z02,Z15,2,15,2,15,Z,Z,R1Z2,North Carolina,Lipscomb,2018,charlotte,35.2269,-80.8433,35.912165,-79.050969,36.10469,-86.799304,roy-williams-1,13.0,27.0,9.0,18.0,5.0,9.0,423.0,125,841.0,226,25.0,10,25.0,10,casey-alexander-1,0.0,0.0,0.0,0.0,0.0,0.0,84.0,75,108.0,111,23.0,9,23.0,9,11,9,10,9,,,,,51.11260958,36.4321608,74.0797546,11.59533074,44.98054475,38.28828829,68.27094474,11.19352664,34.92759982,40.86516337,60.8778626,55.55555556,0.078976103,0.08535801,53.45149254,32.99120235,72.4757953,7.643312102,52.59326661,33.54037267,69.92592593,12.22014925,38.88255416,36.94779116,54.26065163,48.86649874,0.081080183,0.094815077,71.4,71.0,122.0,114.3,96.9,102.5,76.5,74.9,103.8,104.0,103.4,100.7,2018-1314-1252
